type,country,id,community
company,Country_271835,Fin Flair Pic Delivery,11
person,Marebak,Anna Smith,9
organization,Unknown,760219951,6
political_organization,Unknown,36744944,5
location,Unknown,6b58646e-1d3a-4b72-b8a0-9f57c296d73d,11
organization,Unknown,9280,11
location,Unknown,cc6cf3e0-5794-4497-a31d-79b4db1b55a9,11
location,Unknown,b636c0f8-2ddf-42ad-9f9c-73bd48682561,3
Uncategorized,Unknown,âtransshipmentâ,1
person,Marebak,Brooke Garza,1
vessel,Unknown,Feng,1
organization,Unknown,5235138,11
person,Country_271835,Samuel Stokes,8
person,Oceanus,Marcus English,1
person,Country_271835,Hannah Taylor,9
person,Country_271835,Monique Rios,8
event,Unknown,yearsâthat,6
political_organization,Unknown,950574,6
Uncategorized,Unknown,Pacific Island States United Statesâ,6
Uncategorized,Unknown,territory American Samoa,6
location,Unknown,62d4bdbc-8978-4cbf-b9ea-82aaa9188c91,11
organization,Unknown,7892,6
organization,Unknown,8513,11
organization,Unknown,1415,1
organization,Unknown,3433,1
person,Country_271835,Kara Sullivan,1
person,Country_271835,Shawna Welch,5
organization,Unknown,89526932,3
vessel,Unknown,boatâs,8
location,Unknown,c66f5cd5-3891-43ce-a3f8-0147b3d643b1,11
location,Unknown,032522db-8105-4c26-8142-ae9d5806f7c5,11
organization,Unknown,245658,1
organization,Unknown,552027385,1
Uncategorized,Unknown,âconservativeâ,1
person,Country_271835,Robin Fernandez,6
person,Country_271835,Diana Kelley,11
person,Country_271835,Miranda Small,11
person,Country_271835,Stacey Ortega,1
location,Unknown,da7677f8-d1f0-4e35-afe9-4240613e866b,3
organization,Unknown,48115,3
person,Mawazam,Rhonda Sullivan,3
person,Country_216139,Adam Gutierrez,11
person,Country_271835,Gregory Carter,11
person,Country_271835,Martin Bryant,11
organization,Unknown,903311212,11
location,Unknown,1710a32e-7a58-4d7f-9c5e-bf897b7419a3,11
person,Country_271835,Daniel Shaffer,11
person,Country_913963,Wendy Crane,3
person,Oceanus,Richard Bowers,9
person,Country_271835,Joshua Hammond,9
person,Country_230197,Samuel Cross,11
Uncategorized,Unknown,DECEUNINCK,11
person,Oceanus,Rhonda Price,11
location,Unknown,e941d006-6590-4143-9d0d-12926b0b6f5c,3
person,Country_271835,Tyler Blanchard,3
location,Unknown,e0cdfc51-7473-481d-8900-03f66d6e359e,8
person,Country_271835,Ricardo Gomez,8
organization,Unknown,75471,8
movement,Unknown,14 months,8
event,Unknown,âcatch,1
event,Unknown,âtotal,1
Uncategorized,Unknown,âMoby-Dickâ,8
location,Unknown,04eab3c4-ed99-467b-8844-b5279a6b955e,11
person,Country_271835,Amanda Santana,8
person,Country_271835,Dana Macias,8
person,Country_271835,Helen Chase,9
person,Country_271835,Candace Burnett,9
organization,Unknown,34153143,8
Uncategorized,Unknown,âTheoretically,8
person,Uzilandor,Jonathan Torres,8
person,Country_271835,Gary Dunn,8
organization,Unknown,721436,8
person,Country_271835,Brittany Frey,8
person,Country_271835,Brett Williams,8
person,Country_271835,Linda Holden,8
person,Country_271835,Donna Romero,8
person,Country_271835,Amanda Garcia,8
vessel,Unknown,bottom otter trawler,11
organization,Unknown,1559,6
location,Unknown,da91eeb8-11f7-4634-95e7-f9413e9957aa,11
organization,Unknown,779,6
organization,Unknown,762165,8
organization,Unknown,428,6
Uncategorized,Unknown,FlodstrÃ,11
organization,Unknown,449820,5
organization,Unknown,6406914,5
person,Country_271835,Madeline Collins,11
person,Country_271835,Brittany Brewer,11
Uncategorized,Unknown,allAfrica,1
organization,Unknown,900338,1
organization,Unknown,665912557,5
person,Country_271835,Danielle Perry,3
person,Country_271835,Laurie Mclaughlin,11
event,Unknown,morningâs,9
person,Country_271835,Anna Thomas MD,9
person,Oceanus,Michele Black,9
person,Oceanus,Matthew White,8
Uncategorized,Unknown,Â£800,9
person,Country_699698,Tonya Key,9
person,Country_271835,Sara Waller,5
person,Country_271835,Daniel Middleton,1
location,Unknown,813be272-d3de-43c9-90be-ab14231fcf17,9
event,Unknown,âSay,9
person,Country_271835,Stacey Ortiz,9
person,Oceanus,Scott Simpson,9
person,Country_271835,Loretta Harrington,9
organization,Unknown,203,9
organization,Unknown,99661834,6
organization,Unknown,55394387,8
location,Unknown,950ce1a6-a178-4e3e-9316-91ab7ca88664,11
person,Country_271835,Hannah Brown,8
person,Country_271835,Bobby Walker,8
political_organization,Unknown,221942,9
location,Unknown,0d1c7ce3-7243-47c0-9280-a3262b52dc0f,8
organization,Unknown,327277616,9
organization,Unknown,637608,9
person,Country_271835,Benjamin Barton,9
organization,Unknown,5337,9
vessel,Unknown,underwater,11
Uncategorized,Unknown,waterâ,11
person,Country_271835,Mrs. Katrina Williams,11
organization,Unknown,13249468,3
vessel,Unknown,Aine,11
Uncategorized,Unknown,intrafish,1
Uncategorized,Unknown,choicesmagazine,9
person,Country_271835,Blake Smith,5
organization,Unknown,42990314,5
Uncategorized,Unknown,âpoachedâ,11
Uncategorized,Unknown,krxd,11
vessel,Unknown,operated vehicle,11
person,Country_271835,Robert Goodman,9
vessel,Unknown,Snow Crab,11
person,Country_271835,Carol Wade,11
person,Islavaria,Dana Knapp,11
person,Country_271835,Jeanette Kim,5
company,Country_322527,Diao yu bi sai Tidal BV Export,11
person,Oceanus,Patricia Flores,11
person,Country_271835,Lisa Castaneda,9
person,Country_271835,Christina Abbott,9
organization,Unknown,4657860,5
person,Country_271835,Lauren Garner,11
organization,Unknown,806,11
company,Country_271835,Madhya Pradesh Market Pic Transportation,9
organization,Unknown,3308429,5
person,Country_712875,Wendy Miller,5
person,Country_996415,Danielle Sosa,6
person,Country_271835,James Carr,6
person,Country_271835,Daniel Burton,6
person,Country_271835,Jerry Miller,6
political_organization,Unknown,838200939,9
person,Country_271835,Jennifer Washington,6
person,Country_271835,Peter Bush,6
person,Country_57382,Justin Fowler,6
organization,Unknown,120,6
organization,Unknown,2422788,6
Uncategorized,Unknown,MCDP,6
location,Unknown,c97073d1-61a4-4a06-a189-8b4642a699e1,6
political_organization,Unknown,66,6
organization,Unknown,6204,11
location,Unknown,96c31987-d50d-4680-9397-2a9d0e3946e1,3
vessel,Unknown,sailboat Freeport,3
vessel,Unknown,Perch,11
person,Country_271835,Ariel Thornton,11
person,Country_271835,George Vance,11
vessel,Unknown,CraftâLaw,3
vessel,Unknown,Ocean Patrol,5
vessel,Unknown,ARA Bouchard,5
person,Country_271835,Kristin Dawson,9
organization,Unknown,3342,3
organization,Unknown,354,3
Uncategorized,Unknown,âElquiâ,3
person,Country_271835,Lindsey Conway,11
person,Country_271835,Ryan Perez,3
location,Unknown,dd3f2822-2964-4d18-92c2-7a6db4b4a9e5,3
organization,Unknown,6567453,3
organization,Unknown,4086,11
location,Unknown,a0ea93dc-6767-4682-b424-21b5a24ea24b,11
movement,Unknown,ninety,5
event,Unknown,90,5
organization,Unknown,822596165,5
organization,Unknown,5421,5
company,Country_271835,Pez Dorado BV Logistics,5
location,Unknown,019d89a8-36be-4402-bf3c-d13cb982cf3f,5
location,Unknown,6f59e8d7-8f5d-4a7d-a3a4-50ddcb7ad9ad,5
person,Country_271835,Darin Torres,1
person,Country_271835,Kevin Morris,1
organization,Unknown,9237588,11
person,Country_271835,William Murray,11
company,Country_271835,Punjab Market Marine sanctuary ship,11
location,Unknown,5025f249-0b3c-4741-a7aa-090d93395acf,11
location,Unknown,111274e2-c155-4640-9a8e-f506f3fbca06,11
location,Unknown,aac2c35c-d06d-45df-a1f8-a0c4001f3897,11
person,Country_271835,James Horton,11
person,Country_271835,Brian Hansen,8
person,Country_271835,Michelle Jackson,11
political_organization,Unknown,17592,5
location,Unknown,5d1f2e9c-f74a-41e9-974f-9b4e57edc9d7,5
person,Country_271835,Katherine Chavez,11
person,Country_271835,Stephen Marks,11
person,Country_271835,Michelle Long,11
Uncategorized,Unknown,âlaughableâ,8
organization,Unknown,299,8
person,Country_271835,Jennifer Barber,8
person,Country_271835,Ryan Hudson,8
person,Country_271835,John Avila,11
organization,Unknown,2362,11
company,Country_271835,Simien Mountains  Company Delivery,11
organization,Unknown,519852438,8
Uncategorized,Unknown,âlegitimateâ,8
person,Country_271835,William Kim,8
person,Country_271835,Jeffrey Strong,5
person,Country_271835,Susan Williams,5
organization,Unknown,432526990,8
person,Country_271835,Kathryn Gomez,8
organization,Unknown,463,9
event,Unknown,âbelieve,8
person,Country_271835,Dr. Daniel Massey,8
event,Unknown,âWhatâs,8
person,Country_271835,Kathleen Benitez,9
Uncategorized,Unknown,Easterlingsâ,8
person,Country_271835,Seth Peters,8
location,Unknown,8851578d-3dd7-4430-8f73-b95305eb1f03,3
political_organization,Unknown,8634589,5
organization,Unknown,7260903,5
company,Country_271835,su y CJSC Canal,5
location,Unknown,cc3c9a3e-9226-43e0-9c2e-2cabec77b0fc,11
person,Country_247330,Barry Harris,9
person,Country_271835,Philip Murphy,9
political_organization,Unknown,9345,9
person,Polarisdom,Jon White,9
person,Country_614826,Emily Kennedy,9
person,Country_271835,Kevin Burnett,9
organization,Unknown,218148,9
person,Country_271835,Rebecca Walker,9
location,Unknown,decfc924-5bdc-4fba-8bbd-bb57d8d478d9,9
person,Polarisdom,Amanda Scott,9
Uncategorized,Unknown,22 Raptor,9
company,Polarisdom,Estrella del Mar Inc Merchants,9
person,Country_271835,Gerald Washington,9
person,Country_271835,Jessica Kelly,9
organization,Unknown,60017,9
person,Country_271835,Scott Johnson,5
person,Country_271835,Melissa Bates,9
person,Country_271835,Sylvia Johnson,11
location,Unknown,7ed038cd-64da-492f-a338-5c4636b91a2b,11
organization,Unknown,80774,11
person,Country_271835,Seth Kelley,5
person,Country_271835,Wanda Collins,11
location,Unknown,6d0e9c69-47a0-497e-b26e-28755c949385,11
organization,Unknown,5362,8
person,Country_271835,Dr. Christina Jensen DDS,3
person,Country_271835,Lindsey Barr,11
Uncategorized,Unknown,Filkinsâ,11
organization,Unknown,43223,11
organization,Unknown,765078,9
organization,Unknown,172279392,9
person,Country_271835,Amanda Rogers,3
organization,Unknown,4852,3
vessel,Unknown,electric cars,11
location,Unknown,b8649055-5b40-43e1-ba33-93182cf978d4,11
location,Unknown,1bf22b98-519c-4131-8bb4-53ecdd193100,11
organization,Unknown,8503254,8
person,Country_271835,Randall Newman,11
person,Country_271835,Austin Simpson,5
location,Unknown,b1d6e468-f3c5-45f3-90a2-e76b2f329b2d,5
person,Country_271835,Grace Perez,5
person,Country_271835,Travis Rivera,5
person,Country_271835,Larry Morrow,5
person,Country_271835,Tammy Martin,5
political_organization,Unknown,436460757,5
Uncategorized,Unknown,brianbushard,5
Uncategorized,Unknown,siladityaray,5
person,Country_271835,Jeremy Woodard,5
organization,Unknown,8302,5
political_organization,Unknown,6352,5
person,Country_271835,Paul Wiley,5
person,Country_271835,Miranda Long,5
person,Country_271835,Michelle Kelley,5
person,Country_271835,Marvin Everett,5
person,Country_271835,Joseph Williams,5
political_organization,Unknown,176,5
person,Country_271835,Scott Anderson,5
Uncategorized,Unknown,âenticedâ,5
person,Country_271835,Kristen Martin,11
Uncategorized,Unknown,âPartnersâ,11
organization,Unknown,3657479,11
Uncategorized,Unknown,The Defendantsâ,11
location,Unknown,86ac9e66-f9e8-4f2b-ad17-39a52c23288c,11
location,Unknown,6ffd3349-37f4-48c5-bc9a-1b80e722e939,5
company,Country_271835,Danish Lobster Limited Liability Company Brothers,11
organization,Unknown,352,11
movement,Unknown,In month,11
person,Country_271835,Candice Brown,11
person,Country_271835,Vincent Cummings,11
organization,Unknown,400,9
organization,Unknown,2430986,9
Uncategorized,Unknown,Hardwoodsâ,11
location,Unknown,f64e747e-13de-4628-b939-92a8ff4eb03f,1
person,Country_244549,Julie Callahan,5
location,Unknown,68ac10aa-80a3-4b3c-99e5-f5708715ab2c,5
person,Country_271835,Christopher Benitez,11
Uncategorized,Unknown,Pitâ,1
person,Country_271835,David Romero,11
person,Country_271835,Elizabeth Armstrong,8
person,Country_271835,Melissa Brock,8
company,Country_271835,Sudd Swamp  Wave AS Freight ,5
person,Country_271835,Sergio Ross,1
Uncategorized,Unknown,Plattsâ,1
person,Country_271835,Patricia Hunter,1
vessel,Unknown,Deepwater Horizon,1
organization,Unknown,455617,1
organization,Unknown,39033859,6
organization,Unknown,62532,6
organization,Unknown,649009867,6
person,Country_271835,Robert Rodriguez,11
vessel,Unknown,Bulk Carrier,11
location,Unknown,b400d237-4d56-4de8-917a-8e7654ccf315,11
location,Unknown,cd7cb49f-0021-4fe9-a3a9-cc8b3fce0c57,11
person,Country_271835,Andrew Harrison,3
organization,Unknown,18403617,5
person,Country_271835,Bryan King,11
person,Country_271835,Manuel Hess,11
person,Rio Isla,Tom Bauer,9
vessel,Unknown,Motor Vessel,11
organization,Unknown,24996,11
organization,Unknown,90411963,11
location,Unknown,114d2882-b620-4098-bb56-d865bbb85339,1
person,Country_271835,Christopher Moore,1
organization,Unknown,28890617,3
organization,Unknown,14636,11
event,Unknown,Storm,11
person,Country_271835,Diane Forbes,5
person,Country_271835,Dawn Robinson,5
person,Country_271835,Nathaniel Shah,11
person,Country_271835,Stephen Peterson,11
person,Country_271835,Eric Roman,9
company,Oceanus,hi xng BV Carriers,11
person,Country_271835,Martin Jones,11
person,Country_271835,Chad Ruiz,11
organization,Unknown,687878,11
organization,Unknown,368951,11
location,Unknown,c0ce6d15-622b-42a3-b892-f5efe5b4d00c,11
location,Unknown,a086a63d-19c7-4241-845a-f82c628d09a2,11
person,Country_271835,Brett Lee,11
person,Country_271835,Noah Mitchell,11
location,Unknown,037acfda-0d33-4ce8-8907-fe7da3e27dff,11
Uncategorized,Unknown,âexemplaryâ,11
organization,Unknown,6071877,9
location,Unknown,93ac5fec-5f52-4431-a3ff-91430a8062f6,9
person,Country_271835,Matthew Anderson,9
location,Unknown,332bb88e-0a63-41e3-8a27-87795fd552e9,11
event,Unknown,course years,11
organization,Unknown,440,8
location,Unknown,4294544a-9643-4cfd-97a0-ac656cb17e60,8
person,Country_271835,Hannah Ray,11
person,Country_271835,Nicholas King,11
organization,Unknown,214883455,8
location,Unknown,e69d4cb2-8bec-4496-8518-7426c6b9da65,6
company,Country_271835,Kagera River  GmbH & Co. KG Delivery,8
organization,Unknown,313441257,11
organization,Unknown,715490,8
person,Country_271835,Terri Rodriguez,11
political_organization,Unknown,73470062,11
person,Country_271835,Kenneth Fox,11
Uncategorized,Unknown,âshabuâ,3
person,Country_271835,Rebecca Coleman,3
organization,Unknown,868626239,3
organization,Unknown,573756802,3
person,Country_271835,Margaret Hodges,11
organization,Unknown,613556,5
organization,Unknown,979294,11
organization,Unknown,5246016,11
organization,Unknown,64667049,11
person,Country_271835,Travis Sparks,6
person,Country_271835,Deborah Porter DDS,6
Uncategorized,Unknown,âshark finâ,11
location,Unknown,bc507d7c-29c9-4b0d-909e-52dd450a25d3,11
person,Country_271835,Cody Lewis,11
Uncategorized,Unknown,13d79d632036,5
person,Country_271835,Susan Mendoza,6
person,Country_271835,Laura Smith,11
Uncategorized,Unknown,2038650116,5
Uncategorized,Unknown,sectors sectors 2033,8
person,Country_271835,Kelly Mccarthy,9
location,Unknown,3eed159b-e98e-4f8a-98c2-c34341435411,3
person,Country_271835,Curtis Grant,11
person,Country_271835,Lindsay Bennett,11
location,Unknown,f514483d-fb5f-4cb2-bb8d-b616b10336d8,1
location,Unknown,165e0fe7-6725-4f4c-abc1-3ef485a939b0,11
organization,Unknown,FishEye International,3
Uncategorized,Unknown,Ancla Azul Company Solutions,9
Uncategorized,Unknown,âpair,1
Uncategorized,Unknown,Guessl,1
Uncategorized,Unknown,Federated,1
Uncategorized,Unknown,FinestSea Ltd. Corporation Enterprises,1
Uncategorized,Unknown,Playa de la Felicidad Oyj Cargo,1
Uncategorized,Unknown,l y S.A. de C.V. International,1
Uncategorized,Unknown,SeaSpray Wave SRL Solutions,11
Uncategorized,Unknown,Ocean Fisheries Llc,11
Uncategorized,Unknown,Fisherman'sFriend Charter Boat S.A. de C.V. Freight ,3
Uncategorized,Unknown,Faurtil FÃ¡brica Urnas TietÃª,11
Uncategorized,Unknown,Fish Sea,1
Uncategorized,Unknown,Sea Products,1
Uncategorized,Unknown,Ex-Lax,6
Uncategorized,Unknown,Fishisland,6
Uncategorized,Unknown,âGenev,3
Uncategorized,Unknown,Oceanfront Oasis Inc Carriers,3
Uncategorized,Unknown,Qingdao Kaiyuan Seafoods,1
